year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,5,0,191,0,32,47,542,0,112,0,408,10,0,7,0,2,4,0,0,5,0,0,0,0,57,40,0,0,0,0,0,0,6,0,0,50,0,0,2,0,12,0,0,14,3,0,0,0,26,0,1,0,15
1962,0,5,0,198,0,27,77,492,0,156,0,400,12,0,8,0,1,9,0,0,1,0,0,0,0,57,41,0,0,0,0,0,0,6,0,0,50,0,0,2,0,13,0,0,14,4,0,0,0,57,0,1,0,15
1963,0,5,0,209,0,26,96,539,0,158,0,319,16,0,7,0,0,9,0,0,1,0,0,0,0,135,41,0,1,0,0,0,0,10,0,0,49,0,0,1,0,14,0,0,14,4,0,0,0,32,0,0,0,15
1964,0,4,0,216,0,26,111,456,0,182,0,364,7,0,7,0,0,9,0,0,1,0,0,0,0,92,41,0,2,0,0,0,0,8,0,0,49,0,0,2,0,15,0,0,14,4,0,0,0,27,0,0,0,15
1965,0,4,0,227,0,28,109,413,0,150,0,307,27,0,7,0,1,10,0,0,1,0,0,0,0,143,41,0,0,0,0,0,0,8,0,0,48,0,0,2,0,15,0,0,14,4,0,0,0,54,0,1,0,16
1966,0,4,0,233,0,40,94,446,0,156,0,325,17,0,7,0,1,10,0,0,1,0,0,0,0,103,42,0,3,0,0,0,0,10,0,0,47,0,0,2,0,16,0,0,14,4,0,0,0,39,0,1,0,16
1967,0,5,0,242,0,38,105,467,0,155,0,347,14,0,7,0,0,10,0,0,1,0,0,0,0,91,42,0,0,0,0,0,0,10,0,0,47,0,0,2,0,16,0,0,14,4,0,0,0,30,0,1,0,16
1968,1,5,0,243,0,35,100,516,0,164,0,383,14,0,7,0,0,10,0,0,1,0,0,1,0,78,43,0,0,0,0,0,0,11,0,0,46,0,0,2,0,16,0,0,15,4,0,0,0,61,0,1,0,17
1969,1,4,0,249,0,49,102,448,0,154,0,331,10,0,7,0,0,12,0,0,1,0,0,0,0,99,40,0,0,0,0,0,0,12,0,0,46,0,0,2,0,16,0,0,15,4,0,0,0,31,0,1,1,17
1970,1,6,0,246,0,55,78,565,0,137,0,395,21,0,8,0,0,11,0,0,1,0,0,0,0,116,42,0,1,0,0,0,0,13,0,0,45,0,0,2,0,14,0,0,14,4,0,0,0,68,0,1,1,18
1971,1,4,0,240,0,32,63,442,0,170,0,308,21,0,8,0,0,11,0,0,1,0,0,0,1,100,35,0,3,0,0,0,0,24,0,0,44,0,0,2,0,13,0,0,13,4,0,0,0,54,0,1,1,17
1972,1,4,0,203,0,42,123,427,0,158,0,301,16,0,8,0,0,11,0,0,1,0,0,0,1,88,40,0,0,0,0,0,0,20,0,0,43,0,0,2,0,11,0,0,12,4,0,0,0,45,1,0,0,16
1973,1,4,0,179,0,45,90,407,0,218,0,253,38,0,8,0,0,11,0,0,1,0,0,0,4,92,40,0,0,0,0,0,0,15,0,0,43,0,0,2,0,10,0,0,10,3,0,0,0,63,0,0,0,16
1974,1,4,0,186,0,49,127,441,0,212,0,259,56,0,8,0,1,11,0,0,1,0,0,0,5,134,37,0,0,0,0,0,0,16,0,0,42,0,0,2,0,8,0,0,9,4,0,0,0,46,0,0,0,17
1975,1,4,0,204,0,54,103,439,0,179,0,310,53,0,8,0,0,11,0,0,1,0,1,0,6,188,37,0,0,0,0,0,0,26,0,0,41,0,0,2,0,7,0,0,8,4,0,0,0,41,0,0,0,17
1976,1,4,0,212,0,51,63,451,0,174,0,356,25,0,8,0,0,11,0,0,1,0,0,0,8,164,32,0,0,0,0,0,0,17,0,0,40,0,0,3,0,5,0,0,6,4,0,0,0,60,1,0,0,18
1977,1,4,0,217,1,47,87,433,0,162,0,319,26,0,9,0,1,11,0,0,1,0,0,0,10,164,25,0,1,0,0,0,0,18,0,0,39,0,0,3,0,3,0,0,5,5,0,0,0,28,1,0,0,19
1978,0,4,0,228,0,42,97,382,0,176,0,279,42,0,9,0,0,13,0,0,1,0,0,0,10,118,34,0,0,0,0,0,0,12,0,0,39,0,0,3,0,1,0,0,4,5,0,0,0,30,0,0,0,20
1979,0,4,0,223,0,18,90,450,0,160,0,378,24,0,9,0,0,11,0,0,1,0,0,0,16,109,25,0,0,0,0,0,0,3,0,0,38,0,0,3,0,1,0,0,4,5,0,0,0,43,0,0,0,20
1980,0,4,0,230,0,26,70,360,0,260,0,266,24,0,8,0,0,12,0,0,1,0,0,0,18,112,29,0,0,0,0,1,0,5,0,0,38,0,0,3,0,0,0,0,3,5,0,0,0,58,0,0,0,22
1981,0,3,0,233,0,48,73,322,0,201,0,292,31,0,8,0,0,12,0,0,1,0,0,0,20,93,34,0,0,0,0,1,0,6,0,0,32,0,0,3,0,0,0,0,3,5,0,0,0,39,0,0,1,24
1982,0,4,0,229,0,23,74,446,0,195,0,326,82,0,8,0,0,11,0,0,1,0,0,0,17,95,34,0,1,0,0,1,0,11,0,0,37,0,0,3,0,0,0,0,3,5,0,0,0,28,1,1,1,25
1983,0,4,0,206,0,46,112,399,0,199,0,362,52,0,8,0,0,11,0,0,1,0,0,0,25,55,33,0,1,0,0,1,0,4,0,0,18,0,0,3,0,0,0,0,3,7,0,0,0,28,0,1,1,25
