year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,0,9.3,6.9,0,0.1,0,0,1,0,0,16.7,0,0,0,0.7,0.1,0,0,0.2,0,0,0,0,0.1,0,0,0,0,0,0,0,0.3,0,0.2,0.7,0,0,0,0,0,0.3,0,0,0,0,0.1,0.7,0,0,0.1,0.7,0.3
1962,0,0,0,9.4,7.1,0,0.1,0,0,1.1,0,0,17.6,0,0,0,0.7,0.1,0,0,0.2,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3,0,0.2,1.1,0,0,0,0,0,0.2,0,0,0,0,0.1,0.6,0,0,0.2,0.8,0.4
1963,0,0,0,9.7,7.3,0,0.1,0,0,1.1,0,0,19.3,0,0,0,0.7,0.1,0,0,0.2,0,0,0,0,0.6,0,0,0,0,0,0,0,0.2,0,0.3,1.2,0,0,0,0,0,0.2,0,0,0,0,0.1,0.7,0,0,0.1,0.8,0.3
1964,0,0,0,10.1,6.9,0,0.1,0,0,1.2,0,0,19.7,0,0,0,0.8,0.1,0,0,0.1,0,0,0,0,0.4,0,0,0,0,0,0,0,0.2,0,0.2,1.2,0,0,0,0.2,0,0.2,0,0,0,0,0.1,0.8,0,0,0.2,0.9,0.3
1965,0,0,0,12.5,5.9,0,0.1,0,0,1.1,0,0,20.7,0,0,0,0.9,0.1,0,0,0.1,0,0,0,0,1.3,0,0.1,0,0,0,0,0,0.4,0,0.2,1.4,0,0,0,0.2,0,0.2,0,0,0,0,0.1,0.9,0,0,0.3,0.9,0.3
1966,0,0,0,14.2,4.8,0.1,0,0,0,1.3,0,0,22.2,0,0,0,1,0.2,0,0,0.1,0,0.1,0,0,1.8,0,0.1,0,0,0,0,0,0.4,0.1,0.3,1.5,0,0,0,0.2,0,0.2,0,0,0,0,0.1,0.8,0,0,0.3,1.1,0.3
1967,0,0,0,15.9,4,0.1,0,0,0,1.3,0,0,23.1,0.1,0.1,0,1.1,0.1,0,0,0.1,0,0.1,0,0,1.8,0,0.1,0,0,0,0,0,0.3,0.1,0.3,1.5,0,0,0,0.2,0,0.2,0,0,0,0.1,0.1,0.9,0,0,0.3,1.2,0.4
1968,0,0,0,17.6,3,0,0,0,0,1.4,0,0,23.7,0.1,0.2,0,1.1,0.2,0,0,0.2,0,0.1,0,0,1.8,0,0.1,0,0,0,0,0,0.3,0.1,0.3,1.5,0,0,0,0.3,0,0.2,0,0,0,0.1,0.1,1.3,0,0,0.3,1.3,0.4
1969,0,0,0,18.5,2.9,0.1,0,0,0,1.5,0,0,24.3,0,0.2,0,1.1,0.2,0,0,0.2,0,0.1,0,0,1.8,0,0,0,0,0,0,0,0.3,0.1,0.2,1.6,0,0,0,0.2,0,0.2,0,0,0,0.1,0.1,1.3,0,0,0.5,1.3,0.4
1970,0,0,0.1,19.9,3.4,0,0,0,0,1.7,0,0,24.5,0.1,0.2,0,1.1,0.2,0,0,0.2,0,0.1,0,0,2.1,0,0.1,0,0,0,0,0,0.5,0.2,0.2,1.7,0,0,0,0.3,0,0.1,0,0,0,0.1,0.1,1.3,0,0,0.5,1.4,0.4
1971,0,0,0.1,19.5,3.5,0,0,0,0,2,0,0,24.6,0.1,0.2,0,1,0.2,0,0,0.2,0,0.1,0,0,2.1,0,0,0,0,0,0,0,0.4,0.3,0.1,1.9,0,0,0,0.3,0,0.2,0,0,0,0.1,0.1,1.4,0,0,0.4,1.3,0.8
1972,0,0,0.1,21,3.5,0.1,0,0,0,2,0,0,22.6,0.1,0.3,0,1,0.2,0,0,0.2,0,0.3,0,0,2,0,0,0,0,0,0,0,0.5,0.3,0.3,2.4,0,0,0,0.2,0,0.5,0,0,0,0.1,0.1,1.4,0,0,0.5,1.8,1.1
1973,0,0,0.1,22.4,3.5,0,0,0,0,1.9,0,0,28.5,0.1,0.3,0,0.9,0.3,0,0,0.1,0,0.3,0.1,0,2,0,0,0,0,0,0,0,0.5,0.3,0.3,2.8,0,0,0,0.2,0,0.4,0,0,0,0.1,0.1,1.3,0,0,0.7,2,1.4
1974,0,0,0.1,24,3.1,0,0,0,0,1.9,0,0,33.5,0.1,0.2,0,1,0.3,0,0,0.2,0,0.3,0,0,2,0,0,0,0,0,0,0,0.5,0.3,0.4,2.8,0,0,0,0.3,0,0.6,0,0,0,0.1,0.1,1.5,0,0,0.7,2.1,1.5
1975,0,0,0.1,25,2.9,0,0.1,0,0,2.3,0,0,34.4,0.1,0.2,0,1,0.3,0,0,0.2,0,0.3,0,0,1.9,0,0.1,0,0,0,0,0,0.5,0.3,0.3,2.6,0,0,0,0.1,0,0.7,0,0,0,0.2,0.1,1.4,0,0,0.8,2.2,1.6
1976,0,0,0.1,24.3,2.8,0,0.2,0,0,2.7,0,0,35.2,0,0.2,0,1,0.3,0,0,0.2,0,0.3,0,0,1.9,0,0,0,0,0,0,0,0.5,0.4,0.3,2.7,0,0,0,0.3,0,0.8,0,0,0,0.2,0.1,1.3,0,0,0.8,2.3,1.5
1977,0,0,0.1,26.7,2.6,0,0.1,0,0,2.7,0,0,35.4,0,0.2,0,1.1,0.4,0,0,0.2,0,0.3,0,0,1.9,0,0,0,0,0,0,0,0.5,0.4,0.3,2.7,0,0,0,0.2,0,0.9,0,0,0,0.1,0.1,0.7,0,0,0.8,2.4,1.4
1978,0,0,0.1,29.2,2.5,0,0.2,0,0,2.7,0,0,34.8,0,0.2,0,1.1,0.3,0,0,0.2,0,0.3,0,0,1.7,0,0,0,0,0,0.1,0,0.5,0.4,0.3,2.8,0,0,0,0.4,0,0.8,0,0,0,0.1,0.2,0.8,0,0,0.7,2.7,1.4
1979,0,0,0.1,31.3,2.7,0,0.2,0,0,2.6,0,0,34.3,0,0.2,0,1,0.3,0,0,0.3,0,0.2,0,0,1.9,0,0.1,0,0,0,0,0,0.5,0.4,0.3,2.8,0,0,0,0.3,0,0.9,0,0,0,0.2,0.1,0.9,0,0,0.7,2.9,1.4
1980,0,0,0.1,35.2,2.6,0,0.2,0,0,2.5,0,0,34,0,0.2,0,1,0.3,0,0,0.3,0,0.2,0,0,1.7,0,0.1,0,0,0,0,0,0.5,0.4,0.3,3,0,0,0,0.1,0,1,0,0,0,0.2,0.2,0.9,0,0,0.8,2.9,1.6
1981,0,0,0.1,36.6,2.4,0,0.2,0,0,2.5,0,0,33.8,0,0.1,0,1,0.3,0,0,0.4,0,0.2,0,0,1.6,0,0.1,0,0,0,0,0,0.7,0.4,0.4,3.1,0,0,0,0.1,0,0.9,0,0,0,0.2,0.2,0.9,0,0,0.8,2.6,1.7
1982,0,0,0.1,35.4,2,0,0.2,0,0,2.5,0,0,33.3,0,0.1,0,0.9,0.4,0,0,0.4,0,0.2,0,0,1.6,0,0.2,0,0,0,0.1,0,0.8,0.4,0.4,3.1,0,0,0,0.1,0,0.9,0,0,0,0.1,0.2,0.8,0,0,0.8,2.5,1.9
1983,0,0,0.1,34.3,1.9,0,0.1,0,0,2.4,0,0,33,0,0.1,0,0.9,0.4,0,0,0.4,0,0.1,0,0,1.5,0,0.2,0,0,0,0,0,0.7,0.4,0.4,3.1,0,0,0,0.1,0,0.9,0,0,0,0.1,0,0.7,0,0,0.8,2.4,1.8
1984,0,0,0.1,32.4,1.8,0,0.1,0,0,2.4,0,0,32.4,0,0.1,0,0.8,0.3,0,0,0.4,0,0.2,0,0,1.5,0,0.2,0,0,0,0,0,0.7,0.3,0.5,3,0,0,0,0.1,0,0.9,0,0,0,0.1,0.1,0.6,0,0,0.8,2.4,2
