year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0.1,0.1,57.4,0.5,0.1,0.1,0,0,0.4,0.1,0,29.9,0.1,0.2,0,0,0.3,0,0,0.2,0,0,0,0,0.3,0,0,0,0.1,0,0,0,0.3,1.1,0.1,0.3,0,0,0,0,0,5,0,0,0,0.2,0.6,0,0,0,0.2,0.3,5
1962,0,0.1,0.1,58.1,0.5,0.1,0.1,0,0,0.4,0.1,0,29.7,0.2,0.2,0,0,0.3,0,0,0.2,0,0,0,0,0.3,0,0,0,0.1,0,0,0,0.4,1.1,0.1,0.3,0,0,0,0,0,4.9,0,0,0,0.3,0.6,0,0,0,0.2,0.4,4.9
1963,0,0.1,0.1,58.5,0.5,0.2,0.1,0,0,0.3,0.1,0,28.5,0.2,0.2,0,0,0.4,0,0,0.2,0,0,0,0,0.3,0,0,0,0.1,0,0,0,0.4,1.4,0.1,0.4,0,0,0,0,0,4.8,0,0,0,0.3,0.7,0,0,0,0.2,0.3,4.9
1964,0,0.1,0.1,59,0.6,0.2,0.1,0,0,0.4,0.1,0,27.3,0.2,0.2,0,0,0.4,0,0,0.3,0,0,0,0,0.3,0,0,0,0.1,0,0,0,0.4,0.9,0.1,0.3,0,0,0,0,0,4.6,0,0,0,0.2,0.7,0,0,0,0.2,0.4,4.7
1965,0,0.1,0.1,59.7,0.5,0.2,0.1,0,0.1,0.4,0.1,0,27.3,0.2,0.2,0,0,0.4,0,0,0.2,0,0,0,0,0.4,0,0,0,0.1,0,0,0,0.4,1,0.1,0.4,0,0,0,0,0,4.4,0,0,0,0.3,0.6,0,0,0,0.1,0.4,4.7
1966,0,0.1,0.1,59.9,0.6,0.2,0.1,0,0.1,0.4,0.1,0,26.1,0.2,0.2,0,0,0.4,0,0,0.3,0,0,0,0,0.4,0,0,0,0.1,0,0,0,0.4,1.1,0.1,0.5,0,0,0,0,0,4.4,0,0,0,0.3,0.7,0,0,0,0.2,0.4,4.5
1967,0,0.1,0.1,62,0.6,0.2,0.1,0,0,0.4,0.1,0,24.6,0.2,0.2,0,0,0.4,0,0,0.2,0,0,0,0,0.4,0,0,0,0.1,0,0,0,0.4,0.8,0.1,0.3,0,0,0,0,0,4.3,0,0,0,0.2,0.6,0,0,0,0.2,0.4,4.6
1968,0,0.1,0.1,64.1,0.5,0.3,0.2,0,0,0.4,0.1,0,24.7,0.2,0.2,0,0,0.4,0,0,0.2,0,0,0,0,0.3,0,0,0,0.1,0,0,0,0.4,1,0.1,0.3,0,0,0,0,0,4.3,0,0,0,0.3,0.7,0,0,0,0.1,0.3,4.4
1969,0,0.1,0.1,64.2,0.6,0.2,0.2,0,0,0.5,0.1,0,23.9,0.2,0.2,0,0,0.4,0,0,0.3,0,0,0,0,0.3,0,0,0,0.2,0,0,0,0.4,0.8,0.1,0.2,0,0,0,0,0,4.2,0,0,0,0.3,0.7,0,0,0,0.2,0.4,4.5
1970,0,0,0.1,65.6,0.6,0.2,0.2,0,0,0.5,0.1,0,23.4,0.2,0.2,0,0,0.4,0,0,0.2,0,0,0,0,0.3,0,0,0,0.1,0,0,0,0.4,1,0.1,0.3,0,0,0,0,0,4.2,0,0,0,0.3,0.7,0,0,0,0.2,0.4,4.4
1971,0,0,0.1,65.8,0.6,0.1,0.2,0,0,0.5,0.1,0,22.4,0.1,0.2,0,0,0.5,0,0,0.2,0,0,0,0,0.2,0,0,0,0.1,0,0,0,0.4,0.8,0.1,0.3,0,0,0,0,0,4.2,0,0,0,0.3,0.7,0,0,0,0.1,0.3,4.2
1972,0,0,0.1,66,0.6,0.2,0.2,0,0,0.5,0.1,0,22.3,0.1,0.2,0,0,0.4,0,0,0.3,0,0,0,0,0.4,0,0,0,0.2,0,0,0,0.5,0.8,0.1,0.3,0,0,0,0,0,4.1,0,0,0,0.4,0.7,0,0,0,0.1,0.3,3.8
1973,0,0,0.1,66.6,0.6,0.1,0.2,0,0,0.5,0.1,0,21.7,0.1,0.2,0,0,0.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0.1,0,0,0,0.5,0.8,0.1,0.3,0,0,0,0,0,4.1,0,0,0,0.5,0.7,0,0,0,0.1,0.4,3.8
1974,0,0,0.1,66.7,0.6,0.2,0.2,0,0,0.5,0.1,0,22,0.1,0.2,0,0,0.4,0,0,0.3,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.4,0.6,0.1,0.3,0,0,0,0,0,4.2,0,0,0,0.4,0.8,0,0,0,0.1,0.4,3.8
1975,0,0,0.1,67,0.6,0.2,0.2,0,0,0.6,0.1,0,22.1,0.1,0.2,0,0,0.3,0,0,0.3,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.5,0.8,0.1,0.3,0,0,0,0,0,4,0,0,0,0.4,0.8,0,0,0,0.1,0.5,3.6
1976,0,0.1,0.1,68.9,0.7,0.2,0.3,0,0.1,0.6,0.1,0,22.4,0,0.2,0,0,0.5,0,0,0.3,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.6,0.7,0.1,0.3,0,0,0,0,0,3.2,0,0,0,0.4,0.8,0,0,0,0.1,0.4,3.2
1977,0,0,0,71,0.6,0.2,0.3,0,0.1,0.6,0.1,0,23,0,0.2,0,0,0.4,0,0,0.3,0,0,0,0,0.2,0,0,0,0.1,0,0,0,0.6,1,0.1,0.4,0,0,0,0,0,3.7,0,0,0,0.4,0.7,0,0,0,0.1,0.4,3.7
1978,0,0,0,72.7,0.6,0.2,0.2,0,0.1,0.6,0.1,0,22.7,0.1,0.2,0,0,0.4,0,0,0.3,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.6,0.9,0.1,0.3,0,0,0,0,0,3.7,0,0,0,0.4,0.8,0,0,0,0.1,0.5,3.8
