year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,23,0,29,941,26,10,0,1,48,0,1,10,2,127,17,14,0,19,15,237,0,418,0,53,0,13,5,1,44,18,0,89,40,16,3,8,2,0,27,4,0,0,1,0,0,255,0,0,0,322,12,3,2,26
1962,27,0,30,947,42,10,0,1,43,0,1,10,2,134,17,13,0,18,18,228,0,423,0,47,0,30,31,1,8,39,0,117,27,15,5,7,1,0,30,4,1,0,1,0,0,247,0,0,0,317,13,3,2,27
1963,28,0,31,959,44,10,0,2,48,0,1,9,2,138,19,11,0,19,18,214,0,413,0,46,0,29,14,1,41,2,0,105,43,14,6,6,1,0,29,4,1,0,1,0,0,244,0,0,0,322,13,4,2,30
1964,32,0,34,963,32,11,0,1,44,0,1,10,2,150,18,12,0,19,15,211,0,488,0,61,0,25,20,1,18,4,0,116,43,16,5,5,1,0,30,5,0,0,1,0,0,234,0,0,0,333,16,4,2,28
1965,38,0,34,960,35,12,0,2,40,0,1,11,2,153,15,24,0,17,19,210,0,496,0,67,0,33,33,1,22,4,0,97,47,17,5,6,1,0,35,5,1,1,1,0,0,222,0,0,0,317,18,4,2,26
1966,33,0,36,957,39,13,0,2,47,1,1,12,2,157,15,30,0,18,23,201,0,482,1,64,0,35,22,1,19,3,0,94,52,17,5,6,1,0,34,5,1,1,1,0,0,221,0,0,0,333,18,4,3,31
1967,34,0,36,983,52,13,0,1,38,1,1,11,2,159,16,19,0,17,17,193,0,478,1,67,0,34,11,0,16,39,0,83,48,16,4,6,1,0,33,5,1,1,1,0,0,222,0,0,0,323,18,4,3,30
1968,38,0,36,1001,57,12,0,0,52,1,1,11,2,164,15,22,0,18,16,185,0,472,0,38,0,38,9,1,18,38,0,116,41,18,5,5,1,0,32,5,1,1,1,0,0,221,0,0,0,345,18,3,3,28
1969,42,0,37,1013,58,11,0,1,41,1,1,11,2,173,14,25,0,16,16,185,0,469,1,5,0,33,29,1,6,45,0,107,61,17,5,6,1,0,31,5,1,1,1,0,0,214,0,0,0,338,19,4,4,29
1970,46,0,40,1052,48,12,0,1,46,1,1,13,2,178,13,27,0,16,15,184,0,463,1,15,0,33,27,1,14,10,0,124,63,17,5,6,0,0,31,5,1,1,1,0,0,210,0,0,0,353,21,5,4,32
1971,53,0,42,1055,48,14,0,2,42,1,1,12,3,184,15,28,0,16,16,176,0,463,0,36,0,29,7,1,21,43,0,106,52,18,5,4,0,0,35,6,1,1,1,0,0,208,0,0,0,356,26,5,4,31
1972,47,0,45,1051,44,15,0,0,37,1,1,13,3,186,12,30,0,16,18,172,0,462,0,41,0,31,28,1,9,16,0,105,65,19,3,4,1,0,35,6,1,1,1,0,0,200,0,0,0,360,28,5,4,33
1973,52,0,47,1054,50,15,0,1,41,1,1,15,2,190,12,37,0,16,17,168,0,464,0,20,0,31,23,1,9,38,1,108,62,20,3,5,1,0,34,6,1,1,1,0,0,194,0,0,0,381,28,5,5,33
1974,51,0,49,1061,40,13,0,0,34,1,1,13,2,190,12,40,0,15,16,167,0,465,0,2,0,23,17,1,24,32,0,116,70,18,2,5,1,0,32,6,1,1,1,0,0,192,0,0,0,378,25,5,4,33
1975,55,0,51,1062,54,14,0,0,32,1,1,13,2,193,11,42,0,14,18,161,0,455,2,9,0,20,12,1,30,46,0,108,56,20,2,4,1,0,35,6,1,1,1,0,0,188,0,0,0,367,24,5,4,33
1976,62,0,50,1054,45,12,0,1,38,1,1,13,3,195,10,24,0,15,17,161,0,485,3,44,0,20,8,1,34,36,0,113,50,21,2,6,1,0,34,6,1,1,2,0,0,170,0,0,0,382,29,5,5,34
1977,54,0,49,1050,41,14,0,1,36,1,1,12,2,195,12,31,0,13,18,161,0,471,4,32,0,20,5,1,35,40,1,118,54,22,2,6,2,0,34,6,1,1,1,0,0,179,0,0,0,366,23,6,4,36
1978,61,0,52,1092,48,15,0,1,37,1,1,11,3,194,11,38,0,18,16,158,0,488,6,36,0,22,10,1,4,33,0,137,56,23,2,6,1,0,35,6,1,1,1,0,0,186,0,0,0,382,29,6,4,36
1979,64,0,53,1120,51,13,0,0,37,1,1,11,2,194,8,28,0,17,18,156,0,498,5,9,0,20,23,1,40,31,1,116,54,22,3,5,1,0,37,7,1,1,2,0,0,182,0,0,0,388,30,6,5,37
1980,67,0,53,1134,50,12,0,0,39,1,1,10,2,196,10,28,0,16,20,157,0,507,6,6,0,20,13,1,43,39,1,112,66,23,3,6,1,0,40,7,1,2,1,0,0,173,0,0,0,385,31,6,5,35
1981,67,0,53,1133,41,12,0,0,28,1,1,9,3,199,7,32,0,19,19,158,0,501,6,33,0,18,12,1,45,40,1,111,58,22,2,6,1,0,38,8,1,2,2,0,0,165,0,0,0,391,31,6,5,39
1982,60,0,55,1136,59,11,0,0,44,1,1,10,2,203,7,26,0,24,19,155,0,502,4,20,0,19,19,2,6,36,0,151,52,24,3,5,1,0,40,8,1,2,1,0,0,166,0,0,0,397,29,6,5,37
1983,62,0,57,1155,45,10,0,0,39,1,1,11,2,203,6,47,0,22,21,161,0,506,4,32,0,17,14,2,14,57,0,105,59,23,3,6,1,0,37,8,1,2,2,0,0,163,0,0,0,393,29,6,5,36
1984,61,0,55,1170,50,13,0,0,43,1,1,11,2,197,6,63,0,23,20,163,0,513,4,25,0,17,20,2,42,59,1,78,51,22,3,6,1,0,40,8,1,2,2,0,0,168,0,0,0,373,31,6,5,41
1985,62,0,53,1190,48,13,0,0,41,1,1,10,2,200,6,61,0,25,22,163,0,513,4,23,0,19,7,2,39,30,1,114,61,24,3,6,1,0,48,8,1,2,2,0,0,176,0,0,0,388,34,7,5,39
1986,63,0,54,1166,53,14,0,0,47,1,1,12,3,201,6,60,0,25,23,159,0,513,3,13,0,19,20,2,42,13,0,137,57,24,3,7,1,0,45,8,1,2,2,0,0,170,0,0,0,399,35,7,5,40
